(0, 1, 2, 3), 0.8633333333333335
(0, 1, 2, 4), 0.8494444444444444
(0, 1, 2, 5), 0.836
(0, 1, 2, 6), 0.8257777777777778
(0, 1, 2, 7), 0.8684444444444446
(0, 1, 2, 8), 0.8632222222222222
(0, 1, 2, 9), 0.8684444444444445
(0, 1, 3, 4), 0.8426666666666667
(0, 1, 3, 5), 0.8634444444444443
(0, 1, 3, 6), 0.8631111111111112
(0, 1, 3, 7), 0.8768888888888889
(0, 1, 3, 8), 0.8785555555555556
(0, 1, 3, 9), 0.8512222222222222
(0, 1, 4, 5), 0.8462222222222222
(0, 1, 4, 6), 0.8275555555555554
(0, 1, 4, 7), 0.8717777777777778
(0, 1, 4, 8), 0.8393333333333333
(0, 1, 4, 9), 0.8256666666666668
(0, 1, 5, 6), 0.8495555555555555
(0, 1, 5, 7), 0.8804444444444446
(0, 1, 5, 8), 0.8530000000000001
(0, 1, 5, 9), 0.8324444444444444
(0, 1, 6, 7), 0.8925555555555557
(0, 1, 6, 8), 0.8616666666666667
(0, 1, 6, 9), 0.8274444444444444
(0, 1, 7, 8), 0.8718888888888888
(0, 1, 7, 9), 0.8700000000000001
(0, 1, 8, 9), 0.8444444444444443
(0, 2, 3, 4), 0.8754444444444445
(0, 2, 3, 5), 0.8632222222222222
(0, 2, 3, 6), 0.8598888888888888
(0, 2, 3, 7), 0.8974444444444445
(0, 2, 3, 8), 0.8785555555555555
(0, 2, 3, 9), 0.8752222222222221
(0, 2, 4, 5), 0.865111111111111
(0, 2, 4, 6), 0.822111111111111
(0, 2, 4, 7), 0.8632222222222222
(0, 2, 4, 8), 0.8529999999999998
(0, 2, 4, 9), 0.853
(0, 2, 5, 6), 0.8771111111111112
(0, 2, 5, 7), 0.8957777777777779
(0, 2, 5, 8), 0.853
(0, 2, 5, 9), 0.8514444444444444
(0, 2, 6, 7), 0.8872222222222222
(0, 2, 6, 8), 0.8495555555555555
(0, 2, 6, 9), 0.8514444444444444
(0, 2, 7, 8), 0.876888888888889
(0, 2, 7, 9), 0.8767777777777778
(0, 2, 8, 9), 0.8734444444444445
(0, 3, 4, 5), 0.8788888888888889
(0, 3, 4, 6), 0.8187777777777777
(0, 3, 4, 7), 0.9094444444444445
(0, 3, 4, 8), 0.8615555555555555
(0, 3, 4, 9), 0.865
(0, 3, 5, 6), 0.8495555555555555
(0, 3, 5, 7), 0.8854444444444445
(0, 3, 5, 8), 0.8754444444444444
(0, 3, 5, 9), 0.8819999999999999
(0, 3, 6, 7), 0.9126666666666667
(0, 3, 6, 8), 0.8717777777777778
(0, 3, 6, 9), 0.8615555555555555
(0, 3, 7, 8), 0.8821111111111112
(0, 3, 7, 9), 0.8786666666666666
(0, 3, 8, 9), 0.8563333333333332
(0, 4, 5, 6), 0.8565555555555555
(0, 4, 5, 7), 0.877
(0, 4, 5, 8), 0.8532222222222222
(0, 4, 5, 9), 0.8461111111111111
(0, 4, 6, 7), 0.8855555555555557
(0, 4, 6, 8), 0.866888888888889
(0, 4, 6, 9), 0.8324444444444444
(0, 4, 7, 8), 0.8615555555555555
(0, 4, 7, 9), 0.8905555555555557
(0, 4, 8, 9), 0.8443333333333334
(0, 5, 6, 7), 0.911111111111111
(0, 5, 6, 8), 0.848111111111111
(0, 5, 6, 9), 0.8495555555555555
(0, 5, 7, 8), 0.8786666666666666
(0, 5, 7, 9), 0.8991111111111112
(0, 5, 8, 9), 0.8633333333333334
(0, 6, 7, 8), 0.8768888888888889
(0, 6, 7, 9), 0.8974444444444445
(0, 6, 8, 9), 0.8803333333333333
(0, 7, 8, 9), 0.8923333333333334
(1, 2, 3, 4), 0.8393333333333334
(1, 2, 3, 5), 0.8428888888888888
(1, 2, 3, 6), 0.8153333333333332
(1, 2, 3, 7), 0.8530000000000001
(1, 2, 3, 8), 0.8324444444444445
(1, 2, 3, 9), 0.863222222222222
(1, 2, 4, 5), 0.8393333333333334
(1, 2, 4, 6), 0.8136666666666668
(1, 2, 4, 7), 0.8547777777777777
(1, 2, 4, 8), 0.8204444444444445
(1, 2, 4, 9), 0.836
(1, 2, 5, 6), 0.8426666666666667
(1, 2, 5, 7), 0.8702222222222222
(1, 2, 5, 8), 0.8308888888888889
(1, 2, 5, 9), 0.8376666666666667
(1, 2, 6, 7), 0.8904444444444444
(1, 2, 6, 8), 0.8514444444444443
(1, 2, 6, 9), 0.8427777777777777
(1, 2, 7, 8), 0.8633333333333334
(1, 2, 7, 9), 0.8732222222222223
(1, 2, 8, 9), 0.8358888888888889
(1, 3, 4, 5), 0.8445555555555555
(1, 3, 4, 6), 0.8051111111111111
(1, 3, 4, 7), 0.8700000000000001
(1, 3, 4, 8), 0.8342222222222223
(1, 3, 4, 9), 0.8444444444444444
(1, 3, 5, 6), 0.8393333333333332
(1, 3, 5, 7), 0.8666666666666667
(1, 3, 5, 8), 0.8342222222222221
(1, 3, 5, 9), 0.8632222222222222
(1, 3, 6, 7), 0.8685555555555555
(1, 3, 6, 8), 0.8632222222222223
(1, 3, 6, 9), 0.8186666666666667
(1, 3, 7, 8), 0.8563333333333333
(1, 3, 7, 9), 0.8735555555555555
(1, 3, 8, 9), 0.8136666666666666
(1, 4, 5, 6), 0.8393333333333335
(1, 4, 5, 7), 0.8341111111111111
(1, 4, 5, 8), 0.818888888888889
(1, 4, 5, 9), 0.8375555555555554
(1, 4, 6, 7), 0.8734444444444445
(1, 4, 6, 8), 0.8222222222222221
(1, 4, 6, 9), 0.8154444444444445
(1, 4, 7, 8), 0.8597777777777779
(1, 4, 7, 9), 0.8686666666666667
(1, 4, 8, 9), 0.8256666666666668
(1, 5, 6, 7), 0.8804444444444444
(1, 5, 6, 8), 0.8358888888888889
(1, 5, 6, 9), 0.8292222222222222
(1, 5, 7, 8), 0.8444444444444444
(1, 5, 7, 9), 0.8888888888888888
(1, 5, 8, 9), 0.8291111111111111
(1, 6, 7, 8), 0.8853333333333334
(1, 6, 7, 9), 0.871888888888889
(1, 6, 8, 9), 0.8256666666666668
(1, 7, 8, 9), 0.8616666666666667
(2, 3, 4, 5), 0.7573333333333333
(2, 3, 4, 6), 0.718
(2, 3, 4, 7), 0.8734444444444445
(2, 3, 4, 8), 0.7914444444444444
(2, 3, 4, 9), 0.8052222222222222
(2, 3, 5, 6), 0.7095555555555556
(2, 3, 5, 7), 0.8461111111111111
(2, 3, 5, 8), 0.7966666666666664
(2, 3, 5, 9), 0.7949999999999999
(2, 3, 6, 7), 0.8395555555555556
(2, 3, 6, 8), 0.8052222222222222
(2, 3, 6, 9), 0.7793333333333332
(2, 3, 7, 8), 0.8016666666666665
(2, 3, 7, 9), 0.8582222222222221
(2, 3, 8, 9), 0.8067777777777777
(2, 4, 5, 6), 0.7726666666666667
(2, 4, 5, 7), 0.8205555555555555
(2, 4, 5, 8), 0.7983333333333333
(2, 4, 5, 9), 0.7949999999999999
(2, 4, 6, 7), 0.8480000000000001
(2, 4, 6, 8), 0.810111111111111
(2, 4, 6, 9), 0.7742222222222223
(2, 4, 7, 8), 0.8240000000000001
(2, 4, 7, 9), 0.847888888888889
(2, 4, 8, 9), 0.7948888888888889
(2, 5, 6, 7), 0.8665555555555556
(2, 5, 6, 8), 0.7744444444444445
(2, 5, 6, 9), 0.7743333333333332
(2, 5, 7, 8), 0.8307777777777778
(2, 5, 7, 9), 0.8478888888888888
(2, 5, 8, 9), 0.812111111111111
(2, 6, 7, 8), 0.8545555555555555
(2, 6, 7, 9), 0.8565555555555555
(2, 6, 8, 9), 0.8015555555555555
(2, 7, 8, 9), 0.8358888888888888
(3, 4, 5, 6), 0.7178888888888889
(3, 4, 5, 7), 0.8530000000000001
(3, 4, 5, 8), 0.7761111111111111
(3, 4, 5, 9), 0.7845555555555556
(3, 4, 6, 7), 0.8803333333333334
(3, 4, 6, 8), 0.8186666666666667
(3, 4, 6, 9), 0.7641111111111112
(3, 4, 7, 8), 0.8411111111111111
(3, 4, 7, 9), 0.8495555555555554
(3, 4, 8, 9), 0.7965555555555556
(3, 5, 6, 7), 0.8513333333333334
(3, 5, 6, 8), 0.7931111111111111
(3, 5, 6, 9), 0.7384444444444445
(3, 5, 7, 8), 0.8137777777777777
(3, 5, 7, 9), 0.8324444444444444
(3, 5, 8, 9), 0.7984444444444444
(3, 6, 7, 8), 0.8686666666666667
(3, 6, 7, 9), 0.8615555555555554
(3, 6, 8, 9), 0.8153333333333334
(3, 7, 8, 9), 0.8546666666666668
(4, 5, 6, 7), 0.8665555555555556
(4, 5, 6, 8), 0.8068888888888888
(4, 5, 6, 9), 0.7709999999999999
(4, 5, 7, 8), 0.8547777777777777
(4, 5, 7, 9), 0.8547777777777776
(4, 5, 8, 9), 0.7844444444444444
(4, 6, 7, 8), 0.8427777777777777
(4, 6, 7, 9), 0.8531111111111112
(4, 6, 8, 9), 0.8102222222222221
(4, 7, 8, 9), 0.8289999999999998
(5, 6, 7, 8), 0.8546666666666667
(5, 6, 7, 9), 0.8770000000000001
(5, 6, 8, 9), 0.788
(5, 7, 8, 9), 0.8446666666666667
(6, 7, 8, 9), 0.8546666666666667
[0, 1, 3, 5, 6, 7, 2], 0.9042222222222223
[0, 1, 3, 5, 6, 7, 8], 0.8888888888888888
[0, 1, 3, 5, 6, 7, 9], 0.9112222222222223
[0, 1, 3, 5, 6, 2], 0.9026666666666667
[0, 1, 3, 5, 6, 7], 0.9263333333333335
[0, 1, 3, 5, 6, 8], 0.9025555555555554
[0, 1, 3, 5, 6, 9], 0.8784444444444445
[0, 1, 3, 5, 2], 0.883888888888889
[0, 1, 3, 5, 6], 0.8938888888888891
[0, 1, 3, 5, 7], 0.883888888888889
[0, 1, 3, 5, 8], 0.9027777777777778
[0, 1, 3, 5, 9], 0.8786666666666667
[0, 5, 6, 7, 1], 0.9195555555555557
[0, 5, 6, 7, 2], 0.9212222222222223
[0, 5, 6, 7, 3], 0.9315555555555556
[0, 5, 6, 7, 4], 0.906
[0, 5, 6, 7, 8], 0.9044444444444445
[0, 5, 6, 7, 9], 0.9044444444444445
[0, 5, 6, 7, 3], 0.9247777777777778
[0, 5, 6, 7, 3], 0.9262083333333332
[0, 5, 6, 7, 3], 0.9295781249999987
[0, 5, 6, 7, 3], 0.9292708333333328
[0, 5, 6, 7, 3], 0.9276979166666656
